epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.18434776395784847,0.9867326732673267,0.026323001806126546,0.028985507246376812,0.05263157894736842,0.02,0.0037623762376237622,0.026323001806126546,0.9901980198019802,0.6475672721862793,0.042253521126760556,-0.0975039005279541,0.07142857142857142,0.03,0.004158415841584159
2,0.06951873480784551,0.9901980198019802,0.042420613848988355,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.042420613848988355,0.9901980198019802,-0.16487014293670654,0.07453416149068323,-1.5566321015357971,0.09836065573770492,0.06,0.00603960396039604
3,0.05085908117402831,0.9900990099009901,0.32114663021625867,0.0,0.0,0.0,0.0,0.3211466302162587,0.9913861386138614,-1.5490182638168335,0.37438423645320196,-2.1926817893981934,0.36893203883495146,0.38,0.010198019801980198
4,0.035677562651822044,0.9900990099009901,0.6064936348476951,0.0,0.0,0.0,0.0,0.6064936348476951,0.992970297029703,-1.3353583812713623,0.6206896551724137,-1.8620800971984863,0.6116504854368932,0.63,0.010198019801980198
5,0.026249811213741533,0.9900990099009901,0.7427236945491742,0.0,0.0,0.0,0.0,0.7427236945491742,0.9945544554455445,-1.1462301015853882,0.6995073891625615,-1.654609203338623,0.6893203883495146,0.71,0.010198019801980198
6,0.020793419115691825,0.9908910891089109,0.7408182038224967,0.14814814814814814,1.0,0.08,0.0007920792079207921,0.7408182038224966,0.9952475247524752,-1.2537261247634888,0.7272727272727272,-1.2537261247634888,0.8421052631578947,0.64,0.0075247524752475245
7,0.017006924676416138,0.9926732673267327,0.7800469831256972,0.4307692307692308,0.9333333333333333,0.28,0.0029702970297029703,0.7800469831256971,0.9954455445544554,-0.8781414031982422,0.7526881720430109,-1.1684744358062744,0.813953488372093,0.7,0.008514851485148515
8,0.014412510845812142,0.9928712871287129,0.7835541867607532,0.46268656716417916,0.9117647058823529,0.31,0.0033663366336633663,0.7835541867607532,0.9955445544554455,-1.0387279987335205,0.7540983606557377,-1.0747129917144775,0.8313253012048193,0.69,0.008217821782178218
9,0.012018596036464569,0.9938613861386139,0.7982823143672235,0.581081081081081,0.8958333333333334,0.43,0.004752475247524752,0.7982823143672235,0.9955445544554455,-1.0363287925720215,0.7593582887700535,-1.0363287925720215,0.8160919540229885,0.71,0.008613861386138615
10,0.010252331590377625,0.9945544554455445,0.7865594690069484,0.6583850931677019,0.8688524590163934,0.53,0.00603960396039604,0.7865594690069483,0.9954455445544554,-0.5240740776062012,0.7572815533980584,-1.2812695503234863,0.7358490566037735,0.78,0.010495049504950496
