epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.18656553173964185,0.9862376237623762,0.014866602065391355,0.027972027972027972,0.046511627906976744,0.02,0.004257425742574258,0.014866619672844073,0.9900990099009901,0.6764023303985597,0.05128205128205128,-0.14342665672302246,0.07142857142857142,0.04,0.005544554455445544
2,0.07005193034584926,0.9900990099009901,0.044125939574627536,0.0,0.0,0.0,0.0,0.044125939574627536,0.9901980198019802,-0.20860815048217773,0.08695652173913043,-1.592497706413269,0.11475409836065574,0.07,0.00603960396039604
3,0.049831682737144375,0.9900990099009901,0.21783255814244165,0.0,0.0,0.0,0.0,0.21783255814244162,0.9906930693069307,-1.3105287551879883,0.29545454545454547,-2.062339425086975,0.34210526315789475,0.26,0.0075247524752475245
4,0.03546318782503962,0.9900990099009901,0.6340181768968891,0.0,0.0,0.0,0.0,0.6340181768968892,0.9933663366336634,-1.1603525876998901,0.6250000000000001,-1.6366244554519653,0.6521739130434783,0.6,0.009108910891089108
5,0.02614750607963291,0.9901980198019802,0.7532725318172161,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.7532725318172161,0.9948514851485148,-1.3407092094421387,0.7045454545454546,-1.3407092094421387,0.8157894736842105,0.62,0.0075247524752475245
6,0.02077438694233811,0.9910891089108911,0.7816035175487462,0.18181818181818182,1.0,0.1,0.0009900990099009901,0.7816035175487462,0.9948514851485148,-0.8746449947357178,0.7346938775510204,-1.3139667510986328,0.75,0.72,0.009504950495049505
7,0.016938016284666943,0.9927722772277228,0.8074176454623707,0.434108527131783,0.9655172413793104,0.28,0.0028712871287128712,0.8074176454623707,0.9956435643564356,-0.8040385246276855,0.7513227513227513,-1.2931180000305176,0.797752808988764,0.71,0.008811881188118811
8,0.01397587908049983,0.9938613861386139,0.8271078730793281,0.5633802816901408,0.9523809523809523,0.4,0.004158415841584159,0.8271078730793281,0.996039603960396,-0.7476165294647217,0.7701149425287356,-0.7476165294647217,0.9054054054054054,0.67,0.007326732673267326
9,0.011789907327399447,0.9946534653465346,0.8185874167903435,0.6493506493506493,0.9259259259259259,0.5,0.005346534653465347,0.8185874167903435,0.996039603960396,-1.0189628601074219,0.7916666666666667,-1.0189628601074219,0.8260869565217391,0.76,0.009108910891089108
10,0.01002750747215261,0.9947524752475247,0.8191080700771884,0.6580645161290323,0.9272727272727272,0.51,0.005445544554455445,0.8191080700771884,0.9957425742574257,-0.8140509128570557,0.7860696517412936,-1.0914943218231201,0.7821782178217822,0.79,0.01
