epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.1856616052488486,0.9876237623762376,0.0158351370201193,0.0310077519379845,0.06896551724137931,0.02,0.0028712871287128712,0.0158351370201193,0.9900990099009901,0.7160246372222902,0.034782608695652174,0.22439271211624146,0.13333333333333333,0.02,0.0014851485148514852
2,0.06993212150845812,0.9900990099009901,0.034654783867083386,0.0,0.0,0.0,0.0,0.034654783867083386,0.9900990099009901,-0.17928218841552732,0.0763888888888889,-2.2503111362457275,0.05851063829787234,0.11,0.018613861386138613
3,0.05011522225230481,0.9900990099009901,0.32611834432236725,0.0,0.0,0.0,0.0,0.32611834432236725,0.9913861386138614,-1.5239269733428955,0.36781609195402293,-1.9042590856552124,0.43243243243243246,0.32,0.007326732673267326
4,0.03512882913401516,0.9900990099009901,0.6603323742984395,0.0,0.0,0.0,0.0,0.6603323742984394,0.9930693069306931,-1.1124244928359985,0.6283185840707964,-1.873673439025879,0.5634920634920635,0.71,0.012475247524752476
5,0.026114971137814427,0.9900990099009901,0.769879081857513,0.0,0.0,0.0,0.0,0.769879081857513,0.9946534653465346,-1.3990250825881958,0.7208121827411167,-1.5897690057754517,0.7319587628865979,0.71,0.009603960396039604
6,0.020705874228934582,0.9910891089108911,0.7817275870252626,0.18181818181818182,1.0,0.1,0.0009900990099009901,0.7817275870252628,0.9955445544554455,-0.9890842437744141,0.7444444444444446,-1.1296665668487549,0.8375,0.67,0.007920792079207921
7,0.016973326114635416,0.9916831683168317,0.805139363047931,0.288135593220339,0.9444444444444444,0.17,0.0017821782178217822,0.805139363047931,0.9958415841584158,-0.8575596809387207,0.7586206896551725,-0.8575596809387207,0.8918918918918919,0.66,0.007326732673267326
8,0.014110591918454938,0.993960396039604,0.8247259034108708,0.5734265734265734,0.9534883720930233,0.41,0.004257425742574258,0.8247259034108708,0.9957425742574257,-0.9255843162536621,0.7675675675675675,-0.9255843162536621,0.8352941176470589,0.71,0.008415841584158416
9,0.011827793387586001,0.9936633663366337,0.8251407866113374,0.5492957746478874,0.9285714285714286,0.39,0.004158415841584159,0.8251407866113374,0.9957425742574257,-0.6292047500610352,0.7562189054726369,-1.4628031253814697,0.7524752475247525,0.76,0.01
10,0.010078977474368143,0.9951485148514851,0.8342403451286099,0.6878980891719746,0.9473684210526315,0.54,0.005643564356435643,0.8342403451286099,0.996039603960396,-0.5112953186035156,0.774869109947644,-0.8716402053833008,0.8131868131868132,0.74,0.00900990099009901
