epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.16431347943189403,0.9874257425742574,0.013172814437151866,0.0,0.0,0.0,0.0026732673267326735,0.013172842979842735,0.9900990099009901,1.0004531145095827,0.035874439461883414,-1.7130584716796875,0.032520325203252036,0.04,0.012178217821782179
2,0.06338423956972336,0.9898019801980198,0.017293119248540087,0.0,0.0,0.0,0.000297029702970297,0.017293119248540087,0.9900990099009901,0.5814783573150636,0.04716981132075473,-2.0427111387252808,0.044642857142857144,0.05,0.011089108910891089
3,0.05325679724137156,0.9900990099009901,0.10521012760370571,0.0,0.0,0.0,0.0,0.1052101276037057,0.9902970297029703,-0.6179155111312866,0.18666666666666665,-2.1237608194351196,0.168,0.21,0.012376237623762377
4,0.03951405296829916,0.9900990099009901,0.3368348794121747,0.0,0.0,0.0,0.0,0.33683487941217477,0.9908910891089109,-1.0683122873306274,0.4077669902912621,-2.0714648962020874,0.39622641509433965,0.42,0.010495049504950496
5,0.02839397378537944,0.9904950495049505,0.6502480336649148,0.07692307692307693,1.0,0.04,0.00039603960396039607,0.6502480336649148,0.9932673267326733,-1.1794543266296387,0.6169154228855721,-1.637105941772461,0.6138613861386139,0.62,0.01
6,0.020714717586542815,0.9907920792079208,0.7111334353040691,0.13084112149532712,1.0,0.07,0.000693069306930693,0.7111334353040691,0.9941584158415842,-1.163912057876587,0.6798029556650246,-1.5956021547317505,0.6699029126213593,0.69,0.010198019801980198
7,0.015978906122608317,0.9928712871287129,0.8031266773789187,0.43750000000000006,1.0,0.28,0.002772277227722772,0.8031266773789186,0.995049504950495,-0.8521602153778076,0.7378640776699028,-1.433708906173706,0.7169811320754716,0.76,0.010495049504950496
8,0.012510978415044892,0.9928712871287129,0.7774398159309993,0.4461538461538462,0.9666666666666667,0.29,0.0029702970297029703,0.7774398159309993,0.9948514851485148,-0.8573591709136963,0.7326732673267328,-1.407515525817871,0.7254901960784313,0.74,0.0100990099009901
9,0.009914195748876723,0.993960396039604,0.7732731843893647,0.5734265734265734,0.9534883720930233,0.41,0.004257425742574258,0.7732731843893647,0.9948514851485148,-0.5400185585021973,0.7230046948356806,-1.6839892864227295,0.6814159292035398,0.77,0.011188118811881188
10,0.007962827419859528,0.9936633663366337,0.7948353604009513,0.5428571428571428,0.95,0.38,0.0039603960396039604,0.7948353604009513,0.9958415841584158,-1.0013911724090576,0.7613636363636364,-1.0013911724090576,0.881578947368421,0.67,0.0075247524752475245
