epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.16462058617036157,0.9873267326732673,0.011839212406982309,0.015384615384615384,0.03333333333333333,0.01,0.0029702970297029703,0.011839212406982309,0.9900990099009901,0.9477827548980714,0.04848484848484848,-0.8139242231845856,0.06153846153846154,0.04,0.006435643564356435
2,0.06336246681521263,0.9898019801980198,0.02184834587861339,0.0,0.0,0.0,0.000297029702970297,0.02184834587861339,0.9900990099009901,0.4055981636047364,0.06410256410256411,-1.4227025508880615,0.08928571428571429,0.05,0.005544554455445544
3,0.05323680265488963,0.9900990099009901,0.12665306018434375,0.0,0.0,0.0,0.0,0.12665306018434375,0.9901980198019802,-0.48230600357055664,0.2162162162162162,-1.832437515258789,0.23529411764705882,0.2,0.008415841584158416
4,0.03991025206736174,0.9900990099009901,0.3893327734859505,0.0,0.0,0.0,0.0,0.3893327734859505,0.9914851485148515,-0.9935617446899414,0.4318181818181818,-1.8155869245529175,0.5,0.38,0.0075247524752475245
5,0.02805134534818769,0.9901980198019802,0.5658385608173936,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.5658385608173935,0.9933663366336634,-0.965862512588501,0.5283018867924528,-1.2366043329238892,0.711864406779661,0.42,0.005841584158415842
6,0.020525792928246026,0.9912871287128713,0.7365046023061923,0.21428571428571425,1.0,0.12,0.001188118811881188,0.7365046023061923,0.9942574257425743,-0.9967813491821289,0.663157894736842,-1.4227700233459473,0.7,0.63,0.00891089108910891
7,0.01578452199556862,0.9918811881188119,0.8000097952726698,0.3050847457627119,1.0,0.18,0.0017821782178217822,0.8000097952726697,0.9954455445544554,-1.015244483947754,0.7628865979381443,-1.2052204608917236,0.7872340425531915,0.74,0.009306930693069307
8,0.012479813966927319,0.9932673267326733,0.7828469000387717,0.5,0.9444444444444444,0.34,0.0035643564356435645,0.7828469000387716,0.9955445544554455,-0.6334893703460693,0.7344632768361582,-0.8213191032409668,0.8441558441558441,0.65,0.007623762376237624
9,0.009897667847385919,0.9927722772277228,0.7778761068953101,0.434108527131783,0.9655172413793104,0.28,0.0028712871287128712,0.7778761068953101,0.9952475247524752,-1.0812158584594727,0.7378640776699028,-1.6008362770080566,0.7169811320754716,0.76,0.010495049504950496
10,0.007885343699242502,0.9942574257425743,0.7970154734374464,0.6081081081081081,0.9375,0.45,0.004752475247524752,0.7970154734374464,0.9953465346534653,-0.7403726577758789,0.75,-1.2788894176483154,0.75,0.75,0.009900990099009901
