epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.2611287798560744,0.9897029702970297,0.015120508063485041,0.0,0.0,0.0,0.00039603960396039607,0.015120508063485041,0.9900990099009901,0.04589784145355225,0.04210526315789474,-0.7023903727531433,0.032432432432432434,0.06,0.018316831683168316
2,0.08349521582325299,0.9900990099009901,0.05457590191622949,0.0,0.0,0.0,0.0,0.05457590191622949,0.9901980198019802,-1.1602530479431152,0.10650887573964497,-1.941342294216156,0.13043478260869565,0.09,0.006831683168316832
3,0.055970086111952325,0.9900990099009901,0.20702125124227727,0.0,0.0,0.0,0.0,0.20702125124227727,0.9902970297029703,-2.0792267322540283,0.32608695652173914,-2.410425901412964,0.35714285714285715,0.3,0.008316831683168317
4,0.044821409449743124,0.9900990099009901,0.536820326097684,0.0,0.0,0.0,0.0,0.536820326097684,0.9931683168316832,-2.4319775104522705,0.6101694915254237,-2.4628711938858032,0.7012987012987013,0.54,0.007623762376237624
5,0.038993693381221425,0.9900990099009901,0.639808413735278,0.0,0.0,0.0,0.0,0.639808413735278,0.9934653465346535,-1.9738125801086426,0.6276595744680851,-2.2098522186279297,0.6704545454545454,0.59,0.008712871287128714
6,0.03513828988850185,0.9900990099009901,0.6805756420354931,0.0,0.0,0.0,0.0,0.680575642035493,0.9942574257425743,-1.7891491651535034,0.6629213483146067,-1.9366703033447266,0.7564102564102564,0.59,0.007722772277227723
7,0.031824204669980115,0.9900990099009901,0.6868716697394552,0.0,0.0,0.0,0.0,0.6868716697394553,0.9938613861386139,-1.4039335250854492,0.6384976525821596,-1.7688668966293335,0.6017699115044248,0.68,0.011188118811881188
8,0.029514049988981522,0.9900990099009901,0.7236175682905487,0.0,0.0,0.0,0.0,0.7236175682905487,0.9945544554455445,-1.3181099891662598,0.6951871657754011,-1.4626915454864502,0.7471264367816092,0.65,0.008613861386138615
9,0.026981852829504847,0.9900990099009901,0.7400048194273557,0.0,0.0,0.0,0.0,0.7400048194273559,0.9947524752475247,-1.2701935768127441,0.7135135135135134,-1.2701935768127441,0.7764705882352941,0.66,0.008415841584158416
10,0.02526060905658621,0.9903960396039604,0.7599757392342872,0.058252427184466014,1.0,0.03,0.000297029702970297,0.7599757392342873,0.9948514851485148,-0.8959851264953613,0.731958762886598,-1.231109380722046,0.7553191489361702,0.71,0.009306930693069307
