epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.1652372048643904,0.9867326732673267,0.012630653898327506,0.028985507246376812,0.05263157894736842,0.02,0.0037623762376237622,0.012630653898327508,0.9900990099009901,0.9336917400360109,0.041666666666666664,-1.4254372119903564,0.031914893617021274,0.06,0.018613861386138613
2,0.064011557524993,0.9899009900990099,0.020848918328770217,0.0,0.0,0.0,0.00019801980198019803,0.020848918328770217,0.9900990099009901,0.20440769195556643,0.05982905982905983,-2.018190383911133,0.05223880597014925,0.07,0.013267326732673267
3,0.053242801522409275,0.9900990099009901,0.13707908783097467,0.0,0.0,0.0,0.0,0.13707908783097467,0.9901980198019802,-0.4428842067718506,0.2236842105263158,-1.6322920322418213,0.3269230769230769,0.17,0.005148514851485149
4,0.03934526578688765,0.9900990099009901,0.40630982061917287,0.0,0.0,0.0,0.0,0.40630982061917287,0.9915841584158416,-1.2047624588012695,0.44808743169398907,-1.7563669681549072,0.4939759036144578,0.41,0.008217821782178218
5,0.027648100620433977,0.9901980198019802,0.5624821877352145,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.5624821877352145,0.9932673267326733,-1.1222083568572998,0.5664739884393063,-1.4355053901672363,0.6712328767123288,0.49,0.007227722772277228
6,0.0204231442282234,0.9912871287128713,0.7350438091632118,0.21428571428571425,1.0,0.12,0.001188118811881188,0.7350438091632118,0.9942574257425743,-0.9818246364593506,0.6772486772486772,-1.2980594635009766,0.7191011235955056,0.64,0.008811881188118811
7,0.01576196299221685,0.9920792079207921,0.7840613627455076,0.34426229508196726,0.9545454545454546,0.21,0.0021782178217821784,0.7840613627455076,0.9954455445544554,-1.1795942783355713,0.763819095477387,-1.395826816558838,0.7676767676767676,0.76,0.009801980198019802
8,0.012416767045696204,0.9937623762376238,0.7831246312958586,0.5655172413793103,0.9111111111111111,0.41,0.004455445544554455,0.7831246312958586,0.9951485148514851,-1.178144931793213,0.7487179487179486,-1.178144931793213,0.7684210526315789,0.73,0.009405940594059406
9,0.00990923204574313,0.9933663366336634,0.7720411731265773,0.5109489051094891,0.9459459459459459,0.35,0.003663366336633663,0.7720411731265773,0.9952475247524752,-1.2566821575164795,0.7559808612440192,-1.63663649559021,0.7247706422018348,0.79,0.010792079207920791
10,0.00796884165403775,0.9944554455445545,0.7870270115111394,0.6266666666666667,0.94,0.47,0.0049504950495049506,0.7870270115111395,0.9954455445544554,-0.7793021202087402,0.746268656716418,-1.4256885051727295,0.7425742574257426,0.75,0.01
