epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.261169531636677,0.9901980198019802,0.02627968100410999,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.02627968100410999,0.9901980198019802,0.022179484367370605,0.05263157894736842,-0.18372738361358643,0.21428571428571427,0.03,0.001386138613861386
2,0.08389480272750542,0.9900990099009901,0.058887959646556694,0.0,0.0,0.0,0.0,0.058887959646556694,0.9902970297029703,-1.2721150517463684,0.1005586592178771,-1.9043788313865662,0.11392405063291139,0.09,0.007821782178217822
3,0.05650981654278968,0.9900990099009901,0.2230753305743778,0.0,0.0,0.0,0.0,0.2230753305743778,0.9906930693069307,-2.421100378036499,0.3278688524590164,-2.741763472557068,0.3614457831325301,0.3,0.008217821782178218
4,0.04558969926582738,0.9900990099009901,0.4930328171397022,0.0,0.0,0.0,0.0,0.49303281713970215,0.9924752475247525,-2.298104405403137,0.5473684210526315,-2.510497808456421,0.5777777777777777,0.52,0.00891089108910891
5,0.03942955320419738,0.9900990099009901,0.5959333165341499,0.0,0.0,0.0,0.0,0.59593331653415,0.9936633663366337,-2.200248122215271,0.632183908045977,-2.208316683769226,0.7432432432432432,0.55,0.007326732673267326
6,0.03572093744754702,0.9900990099009901,0.6582445299795109,0.0,0.0,0.0,0.0,0.6582445299795109,0.9936633663366337,-1.9004592895507812,0.6534653465346535,-2.0564370155334473,0.6470588235294118,0.66,0.0100990099009901
7,0.03212735999706019,0.9900990099009901,0.6942464461330856,0.0,0.0,0.0,0.0,0.6942464461330857,0.9941584158415842,-1.6199105978012085,0.6595744680851063,-1.7948740720748901,0.7045454545454546,0.62,0.008712871287128714
8,0.029676455173861735,0.9900990099009901,0.747247924543599,0.0,0.0,0.0,0.0,0.747247924543599,0.9948514851485148,-1.3826961517333984,0.7234042553191491,-1.4727509021759033,0.7727272727272727,0.68,0.008712871287128714
9,0.027134122450556377,0.9900990099009901,0.758477745587189,0.0,0.0,0.0,0.0,0.758477745587189,0.9952475247524752,-1.271965503692627,0.7291666666666667,-1.4713714122772217,0.7608695652173914,0.7,0.009108910891089108
10,0.02521341515677781,0.9901980198019802,0.7892817821883054,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.7892817821883055,0.9955445544554455,-0.9338679313659668,0.7356321839080459,-1.0179853439331055,0.8648648648648649,0.64,0.007326732673267326
