epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.18568439392614894,0.9871287128712871,0.018524504441648576,0.02985074626865672,0.058823529411764705,0.02,0.0033663366336633663,0.01852450444164858,0.9900990099009901,0.6764568090438844,0.04,-0.2923470735549927,0.06,0.03,0.0049504950495049506
2,0.06982695490589962,0.9900990099009901,0.03901244567460062,0.0,0.0,0.0,0.0,0.03901244567460062,0.9901980198019802,-0.319441556930542,0.0608108108108108,-3.096654176712036,0.03426395939086294,0.27,0.07801980198019802
3,0.05032945651526929,0.9900990099009901,0.28514569561159914,0.0,0.0,0.0,0.0,0.28514569561159914,0.9906930693069307,-0.9617832899093628,0.3411764705882353,-1.881074845790863,0.4142857142857143,0.29,0.006930693069306931
4,0.03567878986813393,0.9900990099009901,0.6304642075792091,0.0,0.0,0.0,0.0,0.6304642075792091,0.9932673267326733,-1.3313660621643066,0.6039603960396039,-1.868004560470581,0.5980392156862745,0.61,0.0100990099009901
5,0.026205400824684498,0.9900990099009901,0.7271103294489943,0.0,0.0,0.0,0.0,0.7271104447098816,0.9943564356435644,-1.2379052639007568,0.7000000000000001,-1.842292308807373,0.6416666666666667,0.77,0.011881188118811881
6,0.02083278021475891,0.9905940594059406,0.7935436806196736,0.09523809523809523,1.0,0.05,0.0004950495049504951,0.7935436806196736,0.9957425742574257,-1.2319605350494385,0.7624309392265193,-1.2319605350494385,0.8518518518518519,0.69,0.00801980198019802
7,0.017012493908785568,0.9922772277227723,0.8259127407180937,0.3709677419354839,0.9583333333333334,0.23,0.002376237623762376,0.825912740718094,0.9962376237623762,-0.8036243915557861,0.79,-1.176802635192871,0.79,0.79,0.009900990099009901
8,0.014074063361519132,0.9933663366336634,0.8087889744968222,0.5379310344827586,0.8666666666666667,0.39,0.004455445544554455,0.8087889744968221,0.9958415841584158,-0.9045908451080322,0.7878787878787878,-1.0808758735656738,0.7959183673469388,0.78,0.009702970297029703
9,0.01185979608908415,0.9941584158415842,0.8232686994410453,0.5986394557823129,0.9361702127659575,0.44,0.004653465346534653,0.8232686994410453,0.9959405940594059,-0.8661201000213623,0.7897435897435898,-1.0635151863098145,0.8105263157894737,0.77,0.009405940594059406
10,0.01006545156584833,0.9947524752475247,0.8097715476236323,0.6580645161290323,0.9272727272727272,0.51,0.005445544554455445,0.8097715476236323,0.9956435643564356,-0.8206987380981445,0.7755102040816326,-0.9831404685974121,0.7916666666666666,0.76,0.009504950495049505
