epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.2582929472359332,0.9900990099009901,0.025721321625530806,0.0,0.0,0.0,0.0,0.025721321625530806,0.9901980198019802,-0.03732353448867798,0.061538461538461535,-0.3767549395561218,0.13333333333333333,0.04,0.0029702970297029703
2,0.08259328927179954,0.9900990099009901,0.052473077675486354,0.0,0.0,0.0,0.0,0.052473103543014696,0.9902970297029703,-1.3315908312797546,0.09865470852017938,-2.10687255859375,0.08943089430894309,0.11,0.012178217821782179
3,0.0560447410209939,0.9900990099009901,0.17714362382655224,0.0,0.0,0.0,0.0,0.17714362382655224,0.9903960396039604,-2.2181272506713867,0.2584269662921348,-2.6178406476974487,0.2948717948717949,0.23,0.007722772277227723
4,0.04532013059174462,0.9900990099009901,0.4580408528886365,0.0,0.0,0.0,0.0,0.4580408528886366,0.9916831683168317,-2.427931547164917,0.5333333333333333,-2.694668412208557,0.509090909090909,0.56,0.01089108910891089
5,0.039313345581236725,0.9900990099009901,0.6076828842906037,0.0,0.0,0.0,0.0,0.6076828842906036,0.992970297029703,-2.1591464281082153,0.5945945945945945,-2.552190661430359,0.48427672955974843,0.77,0.015742574257425743
6,0.03542480648871261,0.9900990099009901,0.6518388607850374,0.0,0.0,0.0,0.0,0.6518388607850374,0.9934653465346535,-1.8056166172027588,0.6421052631578946,-2.0266592502593994,0.6777777777777778,0.61,0.00891089108910891
7,0.03224005909595312,0.9900990099009901,0.6999677051863016,0.0,0.0,0.0,0.0,0.6999677051863016,0.993960396039604,-1.4784276485443115,0.6903553299492386,-1.7672456502914429,0.7010309278350515,0.68,0.009603960396039604
8,0.02940301023917361,0.9900990099009901,0.7290671478595834,0.0,0.0,0.0,0.0,0.7290671478595835,0.9948514851485148,-1.4531188011169434,0.7142857142857142,-1.4531188011169434,0.7926829268292683,0.65,0.008118811881188119
9,0.026871018717262142,0.9900990099009901,0.7407744856312388,0.0,0.0,0.0,0.0,0.7407744856312387,0.9948514851485148,-1.2401046752929688,0.7195767195767195,-1.2975025177001953,0.7640449438202247,0.68,0.008811881188118811
10,0.0250203150447618,0.9905940594059406,0.7400813247667587,0.09523809523809523,1.0,0.05,0.0004950495049504951,0.7400813247667589,0.9953465346534653,-0.9168813228607178,0.7486631016042781,-0.9358837604522705,0.8045977011494253,0.7,0.008613861386138615
