epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.1842976074032446,0.9871287128712871,0.014293922999926365,0.02985074626865672,0.058823529411764705,0.02,0.0033663366336633663,0.014293922999926365,0.9900990099009901,0.7015434503555299,0.042253521126760556,-0.16171884536743164,0.07142857142857142,0.03,0.004158415841584159
2,0.06965162724076873,0.9900990099009901,0.04390231501173286,0.0,0.0,0.0,0.0,0.04390231501173286,0.9901980198019802,-0.17374980449676514,0.08695652173913045,-2.652166485786438,0.05555555555555555,0.2,0.03564356435643564
3,0.05055947591337896,0.9900990099009901,0.29494114839752433,0.0,0.0,0.0,0.0,0.29494114839752433,0.9907920792079208,-1.2806390523910522,0.3790849673202614,-1.804763674736023,0.5471698113207547,0.29,0.005247524752475248
4,0.03559693170938246,0.9900990099009901,0.645840178045115,0.0,0.0,0.0,0.0,0.645840178045115,0.9935643564356436,-1.183777928352356,0.6183574879227053,-1.614040732383728,0.5981308411214953,0.64,0.010594059405940595
5,0.02603244506211447,0.9900990099009901,0.7740477593382936,0.0,0.0,0.0,0.0,0.7740477593382936,0.9953465346534653,-1.2936372756958008,0.7373737373737373,-1.498372197151184,0.7448979591836735,0.73,0.009702970297029703
6,0.020673605709214424,0.9906930693069307,0.7972565504100315,0.11320754716981131,1.0,0.06,0.000594059405940594,0.7972565504100316,0.9956435643564356,-1.25437593460083,0.768421052631579,-1.282596468925476,0.8111111111111111,0.73,0.00891089108910891
7,0.0169673218284968,0.9921782178217822,0.8090408440011431,0.35772357723577236,0.9565217391304348,0.22,0.002277227722772277,0.809040844001143,0.9959405940594059,-1.3153858184814453,0.7875647668393783,-1.3426859378814697,0.8172043010752689,0.76,0.009207920792079207
8,0.014075433303179487,0.9932673267326733,0.7862136401452827,0.5142857142857143,0.9,0.36,0.0039603960396039604,0.7862136401452826,0.9954455445544554,-0.7891316413879395,0.743455497382199,-1.1410942077636719,0.7802197802197802,0.71,0.00900990099009901
9,0.011909685943602522,0.9941584158415842,0.8267842977596833,0.6040268456375839,0.9183673469387755,0.45,0.0048514851485148515,0.8267842977596833,0.9959405940594059,-0.9057929515838623,0.7817258883248732,-1.2054524421691895,0.7938144329896907,0.77,0.009603960396039604
10,0.010144889086594071,0.995049504950495,0.819518299747171,0.6874999999999999,0.9166666666666666,0.55,0.005940594059405941,0.819518299747171,0.9956435643564356,-0.7473244667053223,0.7731958762886597,-0.9315652847290039,0.7978723404255319,0.75,0.009306930693069307
