epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.1617687012684236,0.9836633663366336,0.01245161371935089,0.03508771929824561,0.04225352112676056,0.03,0.00702970297029703,0.012451639827521913,0.9900990099009901,1.0165890455245974,0.03846153846153846,0.14622735977172852,0.05357142857142857,0.03,0.005544554455445544
2,0.06356528563315454,0.9898019801980198,0.02514486731953478,0.037383177570093455,0.2857142857142857,0.02,0.000693069306930693,0.02514486731953478,0.9900990099009901,0.4821529388427735,0.08187134502923978,-1.6402764320373535,0.09859154929577464,0.07,0.00702970297029703
3,0.053354101288317586,0.9900990099009901,0.10341954479500602,0.0,0.0,0.0,0.0,0.10341954479500602,0.9902970297029703,-0.5305105447769165,0.1818181818181818,-2.335781455039978,0.14634146341463414,0.24,0.016237623762376238
4,0.04027448547430355,0.9900990099009901,0.3738694233864275,0.0,0.0,0.0,0.0,0.3738694233864275,0.9914851485148515,-1.1777678728103638,0.45320197044334976,-1.8296085596084595,0.44660194174757284,0.46,0.010198019801980198
5,0.028303253094625384,0.9902970297029703,0.6316332170327847,0.0392156862745098,1.0,0.02,0.00019801980198019803,0.6316332170327846,0.9931683168316832,-0.8189396858215332,0.6095238095238096,-1.6877858638763428,0.5818181818181818,0.64,0.01089108910891089
6,0.02069516201375399,0.9903960396039604,0.6559594749231641,0.07619047619047618,0.8,0.04,0.0004950495049504951,0.655959474923164,0.9943564356435644,-1.4334239959716797,0.6815642458100559,-1.4334239959716797,0.7721518987341772,0.61,0.007821782178217822
7,0.0159909862902675,0.9924752475247525,0.769375184552051,0.40625,0.9285714285714286,0.26,0.002772277227722772,0.7693751845520509,0.9953465346534653,-0.7269306182861328,0.7431693989071038,-1.0603854656219482,0.8192771084337349,0.68,0.008217821782178218
8,0.012600912821881699,0.9924752475247525,0.7492915281602565,0.40625,0.9285714285714286,0.26,0.002772277227722772,0.7492915281602565,0.9947524752475247,-0.8482060432434082,0.6886792452830188,-1.8307161331176758,0.6517857142857143,0.73,0.011089108910891089
9,0.010036129392042627,0.9928712871287129,0.7497666780252042,0.46268656716417916,0.9117647058823529,0.31,0.0033663366336633663,0.7497666780252042,0.995049504950495,-0.873546838760376,0.7281553398058253,-1.533174753189087,0.7075471698113207,0.75,0.010495049504950496
10,0.008111426290145963,0.9938613861386139,0.7630671331653911,0.5753424657534246,0.9130434782608695,0.42,0.004554455445544554,0.7630671331653911,0.995049504950495,-0.7107834815979004,0.7363184079601991,-1.4529600143432617,0.7326732673267327,0.74,0.01
