epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.19650548962834896,0.9838613861386138,0.010730968449679947,0.023952095808383235,0.029850746268656716,0.02,0.0066336633663366335,0.010730968449679947,0.9900990099009901,0.6199424266815187,0.02914798206278027,-3.406330108642578,0.015439429928741092,0.26,0.16673267326732674
2,0.06864995962983755,0.9899009900990099,0.0166284073620743,0.0,0.0,0.0,0.00019801980198019803,0.0166284073620743,0.9900990099009901,0.029058933258056644,0.03641660597232338,-4.009024143218994,0.019638648860958365,0.25,0.12603960396039604
3,0.058555841673918224,0.9900990099009901,0.04955878423626778,0.0,0.0,0.0,0.0,0.04955878423626778,0.9900990099009901,-0.9015040397644042,0.11709601873536298,-2.5652031898498535,0.0764525993883792,0.25,0.03237623762376238
4,0.05172601630957125,0.9900990099009901,0.10460537126887756,0.0,0.0,0.0,0.0,0.10460537126887755,0.9902970297029703,-1.7637003660202026,0.16974169741697415,-2.547930359840393,0.13450292397660818,0.23,0.016930693069306932
5,0.04213861791896924,0.9900990099009901,0.47734352147021347,0.0,0.0,0.0,0.0,0.47734352147021347,0.9918811881188119,-1.9075406789779663,0.5092592592592592,-2.172261357307434,0.47413793103448276,0.55,0.011485148514851485
6,0.03447744914958963,0.9900990099009901,0.6499319175298749,0.0,0.0,0.0,0.0,0.6499319175298749,0.9937623762376238,-1.8552076816558838,0.6526315789473685,-2.086076498031616,0.6888888888888889,0.62,0.00891089108910891
7,0.028923321034253137,0.9900990099009901,0.7080659076108754,0.0,0.0,0.0,0.0,0.7080659076108754,0.9944554455445545,-1.5284489393234253,0.680628272251309,-1.8354777097702026,0.7142857142857143,0.65,0.00900990099009901
8,0.024343826483416514,0.9900990099009901,0.7786034697700873,0.0,0.0,0.0,0.0,0.7786034697700872,0.9952475247524752,-1.371812105178833,0.7298578199052133,-1.8001512289047241,0.6936936936936937,0.77,0.01099009900990099
9,0.020689751639413435,0.9900990099009901,0.7875482897590739,0.0,0.0,0.0,0.0,0.7875482897590739,0.9954455445544554,-1.3019423484802246,0.7415730337078651,-1.3343584537506104,0.8461538461538461,0.66,0.007722772277227723
10,0.017440315187816594,0.9910891089108911,0.8020495108151189,0.18181818181818182,1.0,0.1,0.0009900990099009901,0.8020495108151189,0.9958415841584158,-1.6050620079040527,0.7878787878787878,-1.6050620079040527,0.7959183673469388,0.78,0.009702970297029703
