epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.185832652325956,0.9874257425742574,0.019066443636999306,0.045112781954887216,0.09090909090909091,0.03,0.003267326732673267,0.01906644363699931,0.9900990099009901,0.6162710189819337,0.04580152671755725,0.014169096946716309,0.0967741935483871,0.03,0.0030693069306930694
2,0.06976978257934431,0.9900990099009901,0.049148136404016,0.0,0.0,0.0,0.0,0.049148136404016,0.9902970297029703,-0.5468317270278931,0.07246376811594202,-1.5763574838638306,0.13157894736842105,0.05,0.0037623762376237622
3,0.05007188989125541,0.9900990099009901,0.29320222750179914,0.0,0.0,0.0,0.0,0.29320222750179914,0.9911881188118812,-1.3562077283859253,0.331877729257642,-2.2549500465393066,0.29457364341085274,0.38,0.012772277227722771
4,0.03519619878172345,0.9900990099009901,0.59562436486947,0.0,0.0,0.0,0.0,0.59562436486947,0.992970297029703,-1.3061999082565308,0.5858585858585857,-1.9164416790008545,0.5918367346938775,0.58,0.009702970297029703
5,0.026324430083779278,0.9900990099009901,0.7766153642045661,0.0,0.0,0.0,0.0,0.776615364204566,0.9955445544554455,-1.504901647567749,0.761904761904762,-1.504901647567749,0.8089887640449438,0.72,0.008811881188118811
6,0.020727655319782188,0.9908910891089109,0.7889320210945651,0.14814814814814814,1.0,0.08,0.0007920792079207921,0.7889320210945652,0.9953465346534653,-0.954378604888916,0.7448979591836735,-1.3571690320968628,0.7604166666666666,0.73,0.009504950495049505
7,0.01703335152962237,0.9931683168316832,0.8383532299907479,0.47328244274809156,1.0,0.31,0.0030693069306930694,0.8383532299907479,0.996039603960396,-1.1145169734954834,0.7872340425531915,-1.1145169734954834,0.8409090909090909,0.74,0.008712871287128714
8,0.014024767335451844,0.9938613861386139,0.8185229222808069,0.5571428571428572,0.975,0.39,0.0039603960396039604,0.8185229222808069,0.9956435643564356,-0.8182542324066162,0.7582417582417583,-0.8619484901428223,0.8414634146341463,0.69,0.008118811881188119
9,0.011994948152255035,0.9945544554455445,0.8132262400384217,0.6451612903225806,0.9090909090909091,0.5,0.005445544554455445,0.8132262400384217,0.9957425742574257,-0.5919322967529297,0.768421052631579,-1.0633130073547363,0.8111111111111111,0.73,0.00891089108910891
10,0.010132740934517737,0.9945544554455445,0.8284916565724788,0.6357615894039734,0.9411764705882353,0.48,0.00504950495049505,0.8284916565724787,0.996039603960396,-1.0518193244934082,0.796116504854369,-1.4627506732940674,0.7735849056603774,0.82,0.010495049504950496
