epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.20986768602538133,0.9834653465346535,0.014362576560843866,0.023391812865497078,0.028169014084507043,0.02,0.00702970297029703,0.014362576560843866,0.9900990099009901,0.5581955909729005,0.027374872318692543,-3.4828823804855347,0.01397288842544317,0.67,0.47475247524752473
2,0.07188625403983792,0.9900990099009901,0.018156879147553106,0.0,0.0,0.0,0.0,0.018156879147553106,0.9900990099009901,-0.17540788650512693,0.036544850498338874,-3.838846445083618,0.021912350597609563,0.11,0.049702970297029705
3,0.059311388035208794,0.9900990099009901,0.03067785333334934,0.0,0.0,0.0,0.0,0.030677853333349343,0.9901980198019802,-1.1114319562911987,0.055172413793103454,-1.7819735407829285,0.08888888888888889,0.04,0.004455445544554455
4,0.05371461587701359,0.9900990099009901,0.2903384059963488,0.0,0.0,0.0,0.0,0.2903384059963488,0.9906930693069307,-1.9361667037010193,0.3739837398373984,-2.191800117492676,0.3150684931506849,0.46,0.014455445544554456
5,0.045473586523034064,0.9900990099009901,0.4467941730641317,0.0,0.0,0.0,0.0,0.44679417306413166,0.9916831683168317,-2.448459029197693,0.46861924686192474,-2.7737598419189453,0.4028776978417266,0.56,0.013762376237623762
6,0.04004750493405776,0.9900990099009901,0.5474977547988031,0.0,0.0,0.0,0.0,0.5474977547988031,0.9924752475247525,-2.1799527406692505,0.5686274509803922,-2.4358558654785156,0.5576923076923077,0.58,0.010297029702970298
7,0.03625270337425631,0.9900990099009901,0.6252603339425753,0.0,0.0,0.0,0.0,0.6252603339425753,0.9932673267326733,-1.8946194648742676,0.6105263157894737,-2.0456690788269043,0.6444444444444445,0.58,0.00891089108910891
8,0.03302565582581087,0.9900990099009901,0.6585115064362194,0.0,0.0,0.0,0.0,0.6585115064362194,0.9936633663366337,-1.6496388912200928,0.6470588235294118,-1.9354866743087769,0.6346153846153846,0.66,0.010297029702970298
9,0.03048046354562718,0.9900990099009901,0.7079373983550281,0.0,0.0,0.0,0.0,0.7079373983550282,0.9946534653465346,-1.4046409130096436,0.7,-1.4316837787628174,0.7875,0.63,0.007920792079207921
10,0.028011409215781862,0.9900990099009901,0.7070576232292173,0.0,0.0,0.0,0.0,0.7070576232292173,0.9947524752475247,-1.3174476623535156,0.7005649717514124,-1.3174476623535156,0.8051948051948052,0.62,0.007623762376237624
