epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.21410240073560807,0.9873267326732673,0.01381836815267522,0.030303030303030304,0.0625,0.02,0.0031683168316831685,0.01381836815267522,0.9900990099009901,0.6487481594085694,0.03669724770642202,0.3954702615737915,0.2222222222222222,0.02,0.0008910891089108911
2,0.07325129457695337,0.9900990099009901,0.02404727174240362,0.0,0.0,0.0,0.0,0.02404727174240362,0.9900990099009901,-0.1611671447753906,0.05063291139240506,-1.288356602191925,0.06896551724137931,0.04,0.0057425742574257425
3,0.05663796742989254,0.9900990099009901,0.1270722245797263,0.0,0.0,0.0,0.0,0.1270722245797263,0.9903960396039604,-1.6784316897392273,0.22314049586776863,-2.5098072290420532,0.19014084507042253,0.27,0.01405940594059406
4,0.045067694966361024,0.9900990099009901,0.3776987353124639,0.0,0.0,0.0,0.0,0.3776987353124639,0.9916831683168317,-1.9149359464645386,0.3981042654028436,-2.356669783592224,0.3783783783783784,0.42,0.01099009900990099
5,0.03568033872936701,0.9900990099009901,0.6216671968995036,0.0,0.0,0.0,0.0,0.6216671968995036,0.9933663366336634,-1.666447639465332,0.6000000000000001,-1.731689691543579,0.7285714285714285,0.51,0.006930693069306931
6,0.02936801335301325,0.9900990099009901,0.6952233346778274,0.0,0.0,0.0,0.0,0.6952233346778275,0.9943564356435644,-1.5788484811782837,0.6597938144329897,-1.9244210720062256,0.6808510638297872,0.64,0.009306930693069307
7,0.024680097691733776,0.9900990099009901,0.7764230952745877,0.0,0.0,0.0,0.0,0.7764230952745879,0.9948514851485148,-1.3306796550750732,0.7096774193548387,-1.8879976272583008,0.6581196581196581,0.77,0.011584158415841584
8,0.020707277215254092,0.9900990099009901,0.7767353192806112,0.0,0.0,0.0,0.0,0.7767353192806112,0.9952475247524752,-1.123859167098999,0.7333333333333334,-1.1333460807800293,0.825,0.66,0.007920792079207921
9,0.017540665607786658,0.9911881188118812,0.7860924968253635,0.19819819819819817,1.0,0.11,0.0010891089108910892,0.7860924968253634,0.9957425742574257,-1.093003511428833,0.763819095477387,-1.4758977890014648,0.7676767676767676,0.76,0.009801980198019802
10,0.014905766470145352,0.9926732673267327,0.7991249904647737,0.4307692307692308,0.9333333333333333,0.28,0.0029702970297029703,0.7991249904647737,0.9955445544554455,-0.826491117477417,0.7655502392344498,-1.4764506816864014,0.7339449541284404,0.8,0.010792079207920791
