epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.16659323120963737,0.9864356435643564,0.01285449462399992,0.014388489208633093,0.02564102564102564,0.01,0.0038613861386138613,0.012854494623999919,0.9900990099009901,0.9632911682128907,0.044585987261146494,-2.0254275798797607,0.03271028037383177,0.07,0.02118811881188119
2,0.06427136823516608,0.9899009900990099,0.022566594180188616,0.019230769230769232,0.25,0.01,0.00039603960396039607,0.022566594180188616,0.9900990099009901,0.5272405147552491,0.07407407407407408,-1.1349676251411438,0.14285714285714285,0.05,0.0034653465346534654
3,0.053997409923362064,0.9900990099009901,0.12138696841956384,0.0,0.0,0.0,0.0,0.12138696841956381,0.9903960396039604,-0.8554662466049194,0.19653179190751446,-1.7450381517410278,0.2328767123287671,0.17,0.007227722772277228
4,0.03923046159050213,0.9900990099009901,0.49134352703374995,0.0,0.0,0.0,0.0,0.49134352703374995,0.9920792079207921,-1.3941339254379272,0.5405405405405406,-1.7844204902648926,0.4918032786885246,0.6,0.01207920792079208
5,0.02772297069285457,0.9901980198019802,0.6928355407997306,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.6928355407997306,0.9937623762376238,-0.7829886674880981,0.6507177033492824,-1.7086364030838013,0.6238532110091743,0.68,0.010792079207920791
6,0.020908488637224543,0.9910891089108911,0.7694172223542046,0.18181818181818182,1.0,0.1,0.0009900990099009901,0.7694172223542046,0.9945544554455445,-0.9624712467193604,0.7120418848167539,-1.389899492263794,0.7472527472527473,0.68,0.00900990099009901
7,0.0163868474401173,0.991980198019802,0.8020174877649107,0.319327731092437,1.0,0.19,0.0018811881188118811,0.8020174877649108,0.9951485148514851,-1.025515079498291,0.743718592964824,-1.5555208921432495,0.7474747474747475,0.74,0.009801980198019802
8,0.013103701506909513,0.9928712871287129,0.820348175641562,0.45454545454545453,0.9375,0.3,0.0031683168316831685,0.820348175641562,0.9958415841584158,-0.9933702945709229,0.7724867724867724,-1.2466747760772705,0.8202247191011236,0.73,0.008811881188118811
9,0.010542795420530889,0.9938613861386139,0.7960490785412121,0.5633802816901408,0.9523809523809523,0.4,0.004158415841584159,0.7960490785412121,0.9956435643564356,-0.9284374713897705,0.7653061224489796,-1.3514111042022705,0.78125,0.75,0.009504950495049505
10,0.008523656669164922,0.993960396039604,0.8188279220700664,0.5734265734265734,0.9534883720930233,0.41,0.004257425742574258,0.8188279220700664,0.9959405940594059,-1.067185878753662,0.7807486631016043,-1.067185878753662,0.8390804597701149,0.73,0.008613861386138615
