epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.1647992307554297,0.9877227722772277,0.01597166322406665,0.03125,0.07142857142857142,0.02,0.002772277227722772,0.01597166322406665,0.9900990099009901,0.9541840553283693,0.05769230769230769,-1.275692641735077,0.05555555555555555,0.06,0.010693069306930694
2,0.06382792301257022,0.9897029702970297,0.022666629542318358,0.0,0.0,0.0,0.00039603960396039607,0.022666629542318358,0.9900990099009901,0.3955028057098389,0.0759493670886076,-1.5938652157783508,0.10344827586206896,0.06,0.0057425742574257425
3,0.05358173054882608,0.9900990099009901,0.12342062030048942,0.0,0.0,0.0,0.0,0.12342062030048942,0.9903960396039604,-0.7046844959259033,0.18072289156626506,-1.8832369446754456,0.22727272727272727,0.15,0.006534653465346534
4,0.040343578503621545,0.9900990099009901,0.4170933876640032,0.0,0.0,0.0,0.0,0.4170933876640032,0.9913861386138614,-0.9968801736831665,0.4623115577889447,-1.6563936471939087,0.46464646464646464,0.46,0.009801980198019802
5,0.028540925198686673,0.9901980198019802,0.6540592624343512,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.6540592624343512,0.9937623762376238,-1.2652262449264526,0.6400000000000001,-1.322265863418579,0.7466666666666667,0.56,0.007425742574257425
6,0.02120731946004542,0.9907920792079208,0.7431393698114692,0.13084112149532712,1.0,0.07,0.000693069306930693,0.7431393698114692,0.9944554455445545,-1.3307013511657715,0.7093596059113302,-1.556657314300537,0.6990291262135923,0.72,0.010198019801980198
7,0.016314901570277797,0.991980198019802,0.7634204195444619,0.3305785123966942,0.9523809523809523,0.2,0.0020792079207920793,0.763420419544462,0.9953465346534653,-1.1005010604858398,0.7282051282051281,-1.3702845573425293,0.7473684210526316,0.71,0.009405940594059406
8,0.01299054819288369,0.9928712871287129,0.7751182250605401,0.45454545454545453,0.9375,0.3,0.0031683168316831685,0.7751182250605401,0.9952475247524752,-0.935565710067749,0.7448979591836735,-1.2963566780090332,0.7604166666666666,0.73,0.009504950495049505
9,0.010356014741583675,0.9935643564356436,0.7986593174900715,0.5323741007194245,0.9487179487179487,0.37,0.0038613861386138613,0.7986593174900714,0.9955445544554455,-0.95444655418396,0.763819095477387,-1.3920671939849854,0.7676767676767676,0.76,0.009801980198019802
10,0.00844698887610456,0.9944554455445545,0.8022696770594191,0.6266666666666667,0.94,0.47,0.0049504950495049506,0.8022696770594191,0.9958415841584158,-0.9980297088623047,0.7761194029850748,-1.1934566497802734,0.7722772277227723,0.78,0.01
