epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.16358131794957198,0.9878217821782178,0.016663741473631394,0.061068702290076333,0.12903225806451613,0.04,0.0030693069306930694,0.016663753282145706,0.9900990099009901,0.9840382337570192,0.06504065040650407,0.18608421087265015,0.17391304347826086,0.04,0.002277227722772277
2,0.0640102755150501,0.9876237623762376,0.014959405190982948,0.0310077519379845,0.06896551724137931,0.02,0.0028712871287128712,0.014959405190982948,0.9900990099009901,0.6331710815429689,0.05017921146953406,-0.5885300636291504,0.03910614525139665,0.07,0.01772277227722772
3,0.053210473077850984,0.9900990099009901,0.13370093252945345,0.0,0.0,0.0,0.0,0.13370093252945345,0.9903960396039604,-0.5610692501068115,0.20118343195266275,-1.860861361026764,0.2463768115942029,0.17,0.006831683168316832
4,0.039314986376563235,0.9902970297029703,0.47493818287151424,0.0392156862745098,1.0,0.02,0.00019801980198019803,0.4749381828715143,0.9920792079207921,-0.8853192329406738,0.4733727810650888,-1.4496253728866577,0.5797101449275363,0.4,0.006831683168316832
5,0.027805357492394125,0.9903960396039604,0.6457427947598634,0.058252427184466014,1.0,0.03,0.000297029702970297,0.6457427947598634,0.9934653465346535,-1.2440301179885864,0.6349206349206349,-1.5079425573349,0.6741573033707865,0.6,0.008811881188118811
6,0.020364776178302794,0.990990099009901,0.7360275668781652,0.16513761467889906,1.0,0.09,0.0008910891089108911,0.7360275668781653,0.9948514851485148,-1.2993457317352295,0.7263157894736842,-1.4592483043670654,0.7666666666666667,0.69,0.00891089108910891
7,0.01568783663553525,0.9926732673267327,0.7773985743540331,0.421875,0.9642857142857143,0.27,0.002772277227722772,0.777398574354033,0.9952475247524752,-1.3447589874267578,0.7623762376237624,-1.3907992839813232,0.7549019607843137,0.77,0.0100990099009901
8,0.01246860993970992,0.992970297029703,0.7709604934093313,0.47407407407407415,0.9142857142857143,0.32,0.0034653465346534654,0.7709604934093311,0.9952475247524752,-0.9748742580413818,0.7303370786516855,-0.9748742580413818,0.8333333333333334,0.65,0.007722772277227723
9,0.00998466131074137,0.9934653465346535,0.8071948214578514,0.5352112676056339,0.9047619047619048,0.38,0.004158415841584159,0.8071948214578514,0.9957425742574257,-1.139436960220337,0.788177339901478,-1.3448574542999268,0.7766990291262136,0.8,0.010198019801980198
10,0.007982410919786664,0.9935643564356436,0.7896743296195097,0.5390070921985816,0.926829268292683,0.38,0.0040594059405940595,0.7896743296195097,0.9954455445544554,-1.2509691715240479,0.7513227513227513,-1.3894407749176025,0.797752808988764,0.71,0.008811881188118811
