epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.25782714229088904,0.9894059405940594,0.015942754003693414,0.01834862385321101,0.1111111111111111,0.01,0.0008910891089108911,0.015942754003693414,0.9900990099009901,0.12244641780853273,0.04285714285714286,-0.19540435075759888,0.075,0.03,0.0039603960396039604
2,0.08327469519748942,0.9900990099009901,0.05520712040925974,0.0,0.0,0.0,0.0,0.05520712040925974,0.9902970297029703,-1.1855957508087158,0.12290502793296089,-1.8538563251495361,0.13924050632911392,0.11,0.007821782178217822
3,0.055402956873477446,0.9900990099009901,0.23102945940265554,0.0,0.0,0.0,0.0,0.23102945940265554,0.9904950495049505,-2.1218090057373047,0.3181818181818182,-2.5685830116271973,0.3684210526315789,0.28,0.0075247524752475245
4,0.04483675566511422,0.9900990099009901,0.4287802643387262,0.0,0.0,0.0,0.0,0.4287802643387262,0.9918811881188119,-2.4263027906417847,0.48372093023255813,-2.7112354040145874,0.45217391304347826,0.52,0.011386138613861386
5,0.03922812810180127,0.9900990099009901,0.5650344778897632,0.0,0.0,0.0,0.0,0.5650344778897632,0.9933663366336634,-2.076821804046631,0.5771144278606964,-2.268638253211975,0.5742574257425742,0.58,0.01
6,0.034980940479268564,0.9900990099009901,0.6360974192088584,0.0,0.0,0.0,0.0,0.6360974192088583,0.9936633663366337,-1.8149694204330444,0.6363636363636364,-1.8571420907974243,0.7368421052631579,0.56,0.0075247524752475245
7,0.03168308110635587,0.9900990099009901,0.6757703500101417,0.0,0.0,0.0,0.0,0.6757703500101417,0.994059405940594,-1.5340508222579956,0.69,-1.7408357858657837,0.69,0.69,0.009900990099009901
8,0.0292483746460634,0.9900990099009901,0.7107592573812667,0.0,0.0,0.0,0.0,0.7107592573812667,0.9947524752475247,-1.3341619968414307,0.7005649717514124,-1.3559479713439941,0.8051948051948052,0.62,0.007623762376237624
9,0.02667657244312605,0.9900990099009901,0.7472668377920401,0.0,0.0,0.0,0.0,0.74726683779204,0.995049504950495,-1.2051842212677002,0.7450980392156863,-1.4811985492706299,0.7307692307692307,0.76,0.010297029702970298
10,0.02461686821165011,0.9900990099009901,0.7526373915860561,0.0,0.0,0.0,0.0,0.7526373915860561,0.9952475247524752,-0.8777039051055908,0.7333333333333334,-1.066014051437378,0.825,0.66,0.007920792079207921
