epoch,train_loss,val_default_accuracy,val_default_average_precision,val_default_f1,val_default_precision,val_default_recall,val_default_predicted_positive_rate,val_default_cosine_average_precision,val_best_accuracy,val_accuracy_threshold,val_best_f1,val_f1_threshold,val_f1_threshold_precision,val_f1_threshold_recall,val_f1_threshold_predicted_positive_rate
1,0.2195547257564157,0.985049504950495,0.014603625791466252,0.025806451612903222,0.03636363636363636,0.02,0.005445544554455445,0.01460362579146625,0.9900990099009901,0.638284206390381,0.037914691943127965,-0.3646078109741211,0.036036036036036036,0.04,0.01099009900990099
2,0.07315089144579744,0.9900990099009901,0.03045571098921709,0.0,0.0,0.0,0.0,0.03045571098921709,0.9901980198019802,-0.18473601341247559,0.05217391304347826,-0.8823244571685791,0.2,0.03,0.0014851485148514852
3,0.056396630494627516,0.9900990099009901,0.15973264346338858,0.0,0.0,0.0,0.0,0.15973264346338858,0.9904950495049505,-1.683238685131073,0.24,-2.526073694229126,0.24,0.24,0.009900990099009901
4,0.044635594409747216,0.9900990099009901,0.41479860636507276,0.0,0.0,0.0,0.0,0.41479860636507276,0.9918811881188119,-1.9712305068969727,0.46511627906976744,-2.2257713079452515,0.5555555555555556,0.4,0.007128712871287129
5,0.035388923971167975,0.9900990099009901,0.5771628458992635,0.0,0.0,0.0,0.0,0.5771628458992635,0.9930693069306931,-1.9281256198883057,0.5968586387434556,-2.1470059156417847,0.6263736263736264,0.57,0.00900990099009901
6,0.029179214657487892,0.9900990099009901,0.700114680280618,0.0,0.0,0.0,0.0,0.700114680280618,0.993960396039604,-1.4344449043273926,0.6728971962616822,-1.9791700839996338,0.631578947368421,0.72,0.011287128712871287
7,0.024215629754410332,0.9900990099009901,0.7560413909870699,0.0,0.0,0.0,0.0,0.7560413909870699,0.994950495049505,-1.7338292598724365,0.7301587301587302,-1.7338292598724365,0.7752808988764045,0.69,0.008811881188118811
8,0.020472468215112,0.9901980198019802,0.7706697349748599,0.019801980198019802,1.0,0.01,9.900990099009902e-05,0.7706697349748599,0.995049504950495,-1.0710926055908203,0.7452830188679247,-1.657778263092041,0.7053571428571429,0.79,0.011089108910891089
9,0.01720448149615995,0.9912871287128713,0.7845596970667527,0.21428571428571425,1.0,0.12,0.001188118811881188,0.7845596970667527,0.9955445544554455,-1.4150214195251465,0.7692307692307692,-1.4150214195251465,0.7894736842105263,0.75,0.009405940594059406
10,0.014690426170327025,0.9922772277227723,0.804657628086836,0.3709677419354839,0.9583333333333334,0.23,0.002376237623762376,0.8046576280868362,0.9957425742574257,-0.8584597110748291,0.7794871794871796,-1.230309247970581,0.8,0.76,0.009405940594059406
